"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2106047";"ETHOXAZORUTOSIDE";"2-MORPHOLINOETHYLRUTIN|ETHOXARUTINE|ETHOXAZORUTOSIDE|MORPHOLINOETHYLRUTIN|OXARUTINE";"Small molecule";"-1.0";"723.68";"";"";"-1.68";"270.90";"18";"9";"3";"10";"N";"0.11";"7.13";"5.58";"-1.10";"-1.40";"3";"MOL";"0";"51";"18";"9";"3";"723.2374";"1.21";"NEUTRAL";"C33H41NO17";"C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCN5CCOCC5)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O";"GXLVKSWWJRJBMC-VVSTWUKXSA-N"
"CHEMBL4210847";"PF-00489791";"PF-00489791|PF-489,791|UK-489,791";"Small molecule";"2.0";"476.56";"1";"1";"1.46";"144.23";"11";"2";"1";"10";"N";"0.41";"3.57";"4.86";"0.73";"1.04";"3";"MOL";"0";"33";"12";"2";"1";"476.1954";"-1.58";"ACID";"C20H28N8O4S";"CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21";"ZUHZNKJIJDAJFD-UHFFFAOYSA-N"
"CHEMBL3833343";"VOBARILIZUMAB";"ALX-0061|ALX0061|VOBARILIZUMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3039113";"THEANINE";"L-THEANINE|NSC-21308|THEANINE";"Small molecule";"3.0";"174.20";"3";"3";"-0.69";"92.42";"3";"3";"0";"5";"N";"0.51";"2.35";"9.31";"-3.42";"-3.43";"0";"MOL";"0";"12";"5";"4";"0";"174.1004";"0.13";"ZWITTERION";"C7H14N2O3";"CCNC(=O)CC[C@H](N)C(=O)O";"DATAGRPVKZEWHA-YFKPBYRVSA-N"
"CHEMBL5095388";"OSEMITAMAB";"OSEMITAMAB|TST 001|TST-001|TST001";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545371";"DENINTUZUMAB MAFODOTIN";"DENINTUZUMAB MAFODOTIN|SGN-19A|SGN-CD19A";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3990039";"MARSTACIMAB";"MARSTACIMAB|PF-06741086";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2106815";"OLEIC ACID I 125";"OLEIC ACID I 125|Oleotope I-125";"Small molecule";"-1.0";"530.26";"";"";"7.63";"37.30";"1";"1";"2";"15";"N";"0.17";"3.95";"None";"7.60";"4.41";"0";"MOL";"0";"22";"2";"1";"2";"534.0492";"0.32";"ACID";"C18H32I2O2";"CCCCCCCC/C([125I])=C(/[125I])CCCCCCCC(=O)O";"AJLNCCBKZPMARL-YUGKZARUSA-N"
"CHEMBL2106531";"FENABUTENE";"CB 309|CB-309|FENABUTENE";"Small molecule";"-1.0";"190.24";"";"";"3.04";"26.30";"2";"0";"0";"2";"N";"0.53";"None";"None";"3.00";"3.00";"1";"MOL";"0";"14";"2";"0";"0";"190.0994";"0.61";"NEUTRAL";"C12H14O2";"C/C=C(\C)c1ccc(OC(C)=O)cc1";"SALPXBRLSNRTNE-RUDMXATFSA-N"
"CHEMBL2218904";"LORPIPRAZOLE";"LORPIPRAZOLE";"Small molecule";"-1.0";"405.47";"";"";"3.56";"37.19";"5";"0";"0";"4";"N";"0.78";"None";"7.54";"3.22";"2.85";"2";"MOL";"0";"29";"5";"0";"0";"405.2140";"-1.54";"NEUTRAL";"C21H26F3N5";"FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1";"BNRMWKUVWLKDQJ-UHFFFAOYSA-N"
"CHEMBL2104378";"CODACTIDE";"BA-41795|CODACTIDE|OCTODECACTIDE";"Protein";"-1.0";"2192.63";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"2191.1837";"None";"None";"C101H158N30O23S";"CSCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(N)=O)C(C)C";"KXHVGPOWQPPVFU-QKTZDRLMSA-N"
"CHEMBL509763";"VINLEUROSINE SULFATE";"32645|LEUROSINE SULFATE|LILLY 32645|LY-32645|NSC-90636|VINLEUROSINE SULFATE|VINLEUROSINE SULPHATE";"Small molecule";"-1.0";"907.05";"59";"59";"4.01";"146.40";"12";"2";"2";"7";"N";"0.15";"10.87";"8.65";"4.31";"2.57";"3";"MOL";"0";"59";"13";"2";"2";"808.4047";"1.66";"BASE";"C46H58N4O13S";"CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@@H](C3)[C@H]1O2.O=S(=O)(O)O";"OREMAKNOJRHDJT-XPPVMYAQSA-N"
"CHEMBL2106397";"LEXITHROMYCIN";"ERTHROMYCIN A 9-(O-METHYLOXIME)|ERYTHROMYCIN 9-(O-METHYLOXIME)|ERYTHROMYCIN METHYLOXIME|ERYTHROMYCIN, 9-(O-METHYLOXIME)|LEXITHROMYCIN|WY-483 14|WY-48314";"Small molecule";"-1.0";"762.98";"";"";"2.22";"198.43";"15";"5";"2";"8";"N";"0.18";"12.45";"9.08";"2.98";"1.30";"0";"MOL";"0";"53";"15";"5";"2";"762.4878";"1.65";"BASE";"C38H70N2O13";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O";"HPZGUSZNXKOMCQ-IXGVTZHESA-N"
"CHEMBL3991085";"POTASSIUM ASPARTATE AND MAGNESIUM ASPARTATE";"";"Small molecule";"-1.0";"497.78";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"496.9937";"None";"None";"C12H17K2MgN3O12";"N[C@@H](CC(=O)[O-])C(=O)O.N[C@@H](CC(=O)[O-])C(=O)O.N[C@@H](CC(=O)[O-])C(=O)[O-].[K+].[K+].[Mg+2]";"WRKJRDZZDHCZPS-DKTUFNHDSA-J"
"CHEMBL3707272";"RUCLOSPORIN";"RUCLOSPORIN|SCY-641";"Protein";"-1.0";"1359.85";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"1358.9516";"None";"None";"C70H126N12O14";"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N(C)[C@@H](CC)C(=O)N(C)[C@H](OCCN2CCOCC2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C";"KKGMVLJAPGDLNE-VNFCSJAKSA-N"
"CHEMBL3989662";"LEVOMETIOMEPRAZINE";"LEVOMETIOMEPRAZINE|METHIOMEPRAZINE, (-)-|PHENACEDA";"Small molecule";"-1.0";"344.55";"";"";"5.21";"6.48";"4";"0";"1";"5";"N";"0.69";"None";"9.42";"5.04";"3.03";"2";"MOL";"0";"23";"2";"0";"1";"344.1381";"-1.32";"BASE";"C19H24N2S2";"CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2";"AQMNNXSLDLIGII-CQSZACIVSA-N"
"CHEMBL4594291";"TANIBORBACTAM HYDROCHLORIDE";"TANIBORBACTAM DIHYDROCHLORIDE|TANIBORBACTAM HYDROCHLORIDE|VNRX-5133 hydrochloride|VNRX5133 DIHYDROCHLORIDE";"Small molecule";"-1.0";"462.18";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"389.2122";"None";"None";"C19H30BCl2N3O5";"Cl.Cl.NCCNC1CCC(CC(=O)N[C@H]2Cc3cccc(C(=O)O)c3OB2O)CC1";"CKWIMFZHNCBHIX-PPJOBQAPSA-N"
"CHEMBL2000813";"RIMITEROL HYDROBROMIDE";"NSC-289336|PULMADIL|PULMADIL-AUTO|R 798|R-798|RIMITEROL HBR|RIMITEROL HYDROBROMIDE|WG-253";"Small molecule";"4.0";"304.18";"56";"56";"1.27";"72.72";"4";"4";"0";"2";"N";"0.57";"9.74";"8.93";"0.44";"-0.78";"1";"MOL";"0";"16";"4";"4";"0";"223.1208";"1.34";"BASE";"C12H18BrNO3";"Br.Oc1ccc(C(O)C2CCCCN2)cc1O";"QPYZEEKXUYXZBK-UHFFFAOYSA-N"
"CHEMBL2105966";"AMIDANTEL";"AMIDANTEL|BAY D 8815 [HYDROCHLORIDE]";"Small molecule";"-1.0";"249.31";"";"";"1.88";"53.93";"3";"1";"0";"4";"N";"0.65";"12.97";"10.02";"0.69";"-1.03";"1";"MOL";"0";"18";"5";"1";"0";"249.1477";"-1.58";"BASE";"C13H19N3O2";"COCC(=O)Nc1ccc(/N=C(/C)N(C)C)cc1";"MKFMTNNOZQXQBP-UVTDQMKNSA-N"
"CHEMBL1200440";"MEPIVACAINE HYDROCHLORIDE";"ARESTOCAINE HYDROCHLORIDE|Carbocaine|ISOCAINE HYDROCHLORIDE|MEPIVACAINE HCL|MEPIVACAINE HYDROCHLORIDE|MEPIVACAINE MONOHYDROCHLORIDE|NSC-758674|OPTOCAIN|POLOCAINE-MPF|Polocaine|SCANDICAIN|SCANDICAINE|SCANDONEST|SCANDONEST PLAIN";"Small molecule";"4.0";"282.82";"22";"22";"2.73";"32.34";"2";"1";"0";"2";"Y";"0.87";"13.62";"7.25";"3.19";"2.96";"1";"MOL";"0";"18";"3";"1";"0";"246.1732";"-1.02";"NEUTRAL";"C15H23ClN2O";"Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl";"RETIMRUQNCDCQB-UHFFFAOYSA-N"
"CHEMBL1345";"GUANETHIDINE MONOSULFATE";"GANDA|GUANETHIDINE MONOSULFATE|GUANETHIDINE MONOSULPHATE|ISMELINE|Ismelin|LOTENS";"Small molecule";"4.0";"296.39";"4";"6";"0.74";"65.14";"2";"3";"0";"3";"N";"0.46";"None";"12.23";"0.80";"-2.73";"0";"MOL";"0";"14";"4";"4";"0";"198.1844";"-0.88";"BASE";"C10H24N4O4S";"N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O";"YUFWAVFNITUSHI-UHFFFAOYSA-N"
"CHEMBL2109555";"MDX-070";"MDX-070";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL13376";"CLOMETACIN";"C 1656|C-1656|CLOMETACIN|Clometacin|MINDOLIC ACID|R 3959|R-3959";"Small molecule";"4.0";"357.79";"5";"31";"3.93";"68.53";"4";"1";"0";"5";"N";"0.70";"3.66";"None";"3.88";"0.56";"3";"MOL";"0";"25";"5";"1";"0";"357.0768";"-0.73";"ACID";"C19H16ClNO4";"COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1";"DGMZLCLHHVYDIS-UHFFFAOYSA-N"
"CHEMBL2109634";"ONCOLYSIN S";"ONCOLYSIN S";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545038";"S-237648";"S-237648";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1200341";"INDECAINIDE HYDROCHLORIDE";"Decabid|INDECAINIDE HCL|INDECAINIDE HYDROCHLORIDE|LY 135837|LY-135837|LY-135857|RICAINIDE";"Small molecule";"4.0";"344.89";"";"";"3.22";"55.12";"2";"2";"0";"6";"N";"0.81";"None";"10.40";"3.26";"0.46";"2";"MOL";"0";"23";"3";"3";"0";"308.1889";"-0.05";"BASE";"C20H25ClN2O";"CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl";"NXNSCUZKMVYAJQ-UHFFFAOYSA-N"
"CHEMBL3989703";"TEZAMPANEL";"LY293558|NGX424|TEZAMPANEL|TEZAMPANEL HYDRATE|Tezampanel";"Small molecule";"2.0";"297.36";"";"";"0.61";"103.79";"5";"3";"0";"4";"N";"0.75";"1.61";"8.25";"-1.16";"-1.24";"1";"MOL";"0";"20";"7";"3";"0";"279.1695";"0.52";"ACID";"C13H23N5O3";"O.O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1";"LNDYQNTTYXLTNH-RTBBDAMFSA-N"
"CHEMBL1632";"CEPHALOTHIN SODIUM";"38253|Averon|CEFALOTIN SODIUM|CEPHALOTHIN SODIUM|CEPHALOTHIN SODIUM SALT|Cefalotin|Cephalothin|Keflin|NSC-756667|SODIUM CEPHALOTHIN|Seffin|Synclotin|Toricelocin";"Small molecule";"4.0";"418.43";"34";"54";"0.59";"113.01";"7";"2";"0";"6";"N";"0.53";"3.43";"None";"0.02";"-3.38";"1";"MOL";"0";"26";"8";"2";"0";"396.0450";"-0.37";"ACID";"C16H15N2NaO6S2";"CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+]";"VUFGUVLLDPOSBC-XRZFDKQNSA-M"
"CHEMBL1200698";"PENTETATE CALCIUM TRISODIUM YB 169";"169YB|COMPOUND 24266|MATERIAL A|MATERIAL-A|MRP-10|PENTETATE CALCIUM TRISODIUM YB 169|PENTETATE CALCIUM TRISODIUM YB-169|YTTERBIUM YB 169 DTPA|YTTERBIUM YB-169 DTPA";"Small molecule";"4.0";"666.29";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"670.9700";"None";"None";"C14H18CaN3Na3O10Yb";"";""
"CHEMBL2109306";"LMB-1";"LMB-1";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1200880";"DIPHEMANIL METHYLSULFATE";"DIPHEMANIL METHYLSULFATE|DIPHEMANIL METHYLSULPHATE|DIPHEMANIL METILSULFATE|NSC-41725|Prantal";"Small molecule";"4.0";"389.52";"7";"17";"4.36";"0.00";"0";"0";"0";"2";"N";"0.72";"None";"None";"-0.15";"-0.15";"2";"MOL";"0";"21";"1";"0";"0";"278.1903";"0.18";"None";"C21H27NO4S";"COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1";"BREMLQBSKCSNNH-UHFFFAOYSA-M"
"CHEMBL1546";"HYDROXYAMPHETAMINE";"DL-4-HYDROXYAMPHETAMINE|DL-P-HYDROXYAMPHETAMINE|HYDROXYAMFETAMINE|Hydroxyamphetamine|NORVERITOL|NSC-170995|P-HYDROXYAMPHETAMINE|PHENOL, P-(2-AMINOPROPYL)-|PULSOTON|RACEMIC P-HYDROXYAMPHETAMINE";"Small molecule";"4.0";"151.21";"4";"8";"1.28";"46.25";"2";"2";"0";"2";"Y";"0.67";"10.48";"9.80";"1.00";"-0.97";"1";"MOL";"0";"11";"2";"3";"0";"151.0997";"0.58";"BASE";"C9H13NO";"CC(N)Cc1ccc(O)cc1";"GIKNHHRFLCDOEU-UHFFFAOYSA-N"
"CHEMBL1689";"TOLAZOLINE HYDROCHLORIDE";"BENZAZOLINE HYDROCHLORIDE|Benzidazol|NSC-757353|PRISCOL|Priscoline|TCMDC-125842|TOLAZOLINE HCL|TOLAZOLINE HYDROCHLORIDE|Tolazoline Hydrochloride";"Small molecule";"4.0";"196.68";"19";"35";"1.23";"24.39";"2";"1";"0";"2";"Y";"0.69";"None";"10.25";"1.20";"-1.08";"1";"MOL";"0";"12";"2";"1";"0";"160.1000";"-0.18";"BASE";"C10H13ClN2";"Cl.c1ccc(CC2=NCCN2)cc1";"RHTNTTODYGNRSP-UHFFFAOYSA-N"
"CHEMBL3545399";"R-112";"R-112|R-921218";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1213583";"GESTODENE";"GESTODENE|SH B 331|SH-B-331";"Small molecule";"3.0";"310.44";"29";"56";"3.66";"37.30";"2";"1";"0";"1";"N";"0.59";"None";"None";"3.46";"3.46";"0";"MOL";"0";"23";"2";"1";"0";"310.1933";"1.84";"NEUTRAL";"C21H26O2";"C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC";"SIGSPDASOTUPFS-XUDSTZEESA-N"
"CHEMBL2109491";"COL-1";"COL-1";"Antibody";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650369";"ABELACIMAB";"ABELACIMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1190";"DECAMETHONIUM";"DECAMETHONIUM CATION|DECAMETHONIUM ION|Decamethonium|Syncurine";"Small molecule";"4.0";"258.49";"24";"39";"3.52";"0.00";"0";"0";"0";"11";"N";"0.39";"None";"None";"-4.87";"-4.87";"0";"MOL";"0";"18";"2";"0";"0";"258.3024";"0.44";"None";"C16H38N2+2";"C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C";"MTCUAOILFDZKCO-UHFFFAOYSA-N"
"CHEMBL3989850";"ECAMSULE";"ECAMSULE|ECAMSULE SOLUTION|MEXORYL|MEXORYL SX|Mexoryl SX|NSC-760054";"Small molecule";"4.0";"562.71";"";"";"4.24";"142.88";"6";"2";"1";"6";"N";"0.39";"-1.05";"None";"4.10";"-0.65";"1";"MOL";"0";"38";"8";"2";"1";"562.1695";"0.56";"ACID";"C28H34O8S2";"CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)C3(CS(=O)(=O)O)CCC2C3(C)C)cc1";"HEAHZSUCFKFERC-UHFFFAOYSA-N"
"CHEMBL2107786";"TERUTROBAN";"S18886|Terutroban|Triplion";"Small molecule";"3.0";"407.92";"29";"71";"3.50";"83.47";"3";"2";"0";"6";"N";"0.77";"4.37";"None";"4.56";"1.65";"2";"MOL";"0";"27";"5";"2";"0";"407.0958";"-0.74";"ACID";"C20H22ClNO4S";"Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2";"HWEOXFSBSQIWSY-MRXNPFEDSA-N"
"CHEMBL2108968";"INSULIN [INJECTION], BIPHASIC";"BIPHASIC INSULIN INJECTION|INS RAPIT MC|INSULIN [INJECTION], BIPHASIC";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108475";"PRILIXIMAB";"CEN 000029|CEN-000029|CEN000029|CM-MT412|CMT-412|Centara|MT-412|PRILIXIMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1576";"ETHINAMATE";"ETHINAMATE|Ethinamate|NSC-11538|Valmid";"Small molecule";"4.0";"167.21";"2";"2";"1.42";"52.32";"2";"1";"0";"1";"Y";"0.60";"None";"None";"1.54";"1.54";"0";"MOL";"0";"12";"3";"2";"0";"167.0946";"0.52";"NEUTRAL";"C9H13NO2";"C#CC1(OC(N)=O)CCCCC1";"GXRZIMHKGDIBEW-UHFFFAOYSA-N"
"CHEMBL1201242";"INDECAINIDE";"INDECAINIDE|Indecainide";"Small molecule";"4.0";"308.43";"2";"8";"3.22";"55.12";"2";"2";"0";"6";"N";"0.81";"None";"10.40";"3.26";"0.46";"2";"MOL";"0";"23";"3";"3";"0";"308.1889";"-0.05";"BASE";"C20H24N2O";"CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21";"UCEWGESNIULAGX-UHFFFAOYSA-N"
"CHEMBL4594236";"IPRAGRATINE";"IPRAGRATINE";"Small molecule";"-1.0";"331.46";"";"";"3.10";"49.77";"4";"1";"0";"5";"N";"0.84";"None";"8.81";"2.79";"1.37";"1";"MOL";"0";"24";"4";"1";"0";"331.2147";"0.60";"BASE";"C20H29NO3";"CC(C)N1C2CCCC1CC(OC(=O)C(CO)c1ccccc1)C2";"ANNPRBHGSWBYLD-UHFFFAOYSA-N"
"CHEMBL2109434";"IMC-GP100";"IMC-GP100";"Antibody";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108021";"BESILESOMAB";"BESILESOMAB|BESILESOMAB (99M-TC)|BW250/183|Besilesomab|SCINTIMUN|TECHNETIUM (99MTC) BESILESOMAB|TECHNETIUM TC 99M BESILESOMAB|TECHNETIUM TC-99M BESILESOMAB";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108253";"ARCITUMOMAB";"ARCITUMOMAB|CEA-Scan|IMMU-4";"Antibody";"-1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2106829";"METHAQUALONE HYDROCHLORIDE";"METHAQUALONE HCL|METHAQUALONE HYDROCHLORIDE|NSC-75892|Optimil|Parest";"Small molecule";"4.0";"286.76";"";"";"3.00";"34.89";"3";"0";"0";"1";"N";"0.67";"None";"1.18";"3.17";"3.17";"3";"MOL";"0";"19";"3";"0";"0";"250.1106";"-1.25";"NEUTRAL";"C16H15ClN2O";"Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl";"KJUHIXIWKSVBKB-UHFFFAOYSA-N"
"CHEMBL3969876";"IMARIKIREN HYDROCHLORIDE";"IMARIKIREN HYDROCHLORIDE|TAK-272";"Small molecule";"2.0";"536.12";"5";"16";"2.40";"88.93";"7";"1";"0";"10";"N";"0.51";"None";"8.85";"1.84";"0.38";"2";"MOL";"0";"36";"9";"1";"0";"499.3159";"-1.42";"BASE";"C27H42ClN5O4";"COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21.Cl";"PUXOYQIZZIWCHH-NSLUPJTDSA-N"
"CHEMBL2096633";"MAGNESIUM TRISILICATE";"MAG TRISIL CO|MAGNESIUM SILICATES MAGNESIUM TRISILICATE|MAGNESIUM TRISILICATE|Trimax";"Small molecule";"4.0";"260.86";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"215.9214";"None";"None";"Mg2O8Si3";"O=[Si]([O-])O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2]";"GXGAKHNRMVGRPK-UHFFFAOYSA-N"
"CHEMBL1201326";"RUBIDIUM";"RUBIDIUM";"Small molecule";"3.0";"85.47";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"84.9118";"None";"None";"Rb";"[Rb]";"IGLNJRXAVVLDKE-UHFFFAOYSA-N"
"CHEMBL3989678";"PIPERAZINE CITRATE";"Antepar|Bryrel|MULTIFUGE|PIPERAZINE CITRATE|VERMIDOL";"Small molecule";"4.0";"660.67";"1";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"642.3072";"None";"None";"C24H48N6O15";"C1CNCCN1.C1CNCCN1.C1CNCCN1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O";"LWMBPKJYEQGDLN-UHFFFAOYSA-N"
"CHEMBL3544944";"BMS-863233";"";"Small molecule";"2.0";"289.72";"265";"268";"2.75";"70.92";"4";"2";"0";"1";"N";"0.72";"7.49";"9.47";"0.63";"0.40";"3";"MOL";"0";"20";"5";"2";"0";"289.0618";"-0.40";"BASE";"C14H12ClN3O2";"O=c1[nH]c(C2CCCN2)nc2c1oc1ccc(Cl)cc12";"JJWLXRKVUJDJKG-UHFFFAOYSA-N"
"CHEMBL3545408";"NALTALIMIDE";"Naltalimide|TAK-363|TAK363|TRK-130";"Small molecule";"2.0";"472.54";"";"";"2.62";"90.31";"6";"2";"0";"3";"N";"0.67";"10.29";"9.51";"2.24";"0.42";"2";"MOL";"0";"35";"7";"2";"0";"472.1998";"1.08";"BASE";"C28H28N2O5";"O=C1c2ccccc2C(=O)N1[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5";"DHAITNWJDOSRBU-RCSSWNHXSA-N"
"CHEMBL1200549";"RAPACURONIUM BROMIDE";"ORG 9487|ORG-9487|RAPACURONIUM BROMIDE|Raplon";"Small molecule";"4.0";"677.81";"1";"8";"6.91";"55.84";"5";"0";"2";"7";"N";"0.18";"None";"9.65";"2.32";"0.10";"0";"MOL";"0";"43";"6";"0";"2";"597.4626";"1.48";"BASE";"C37H61BrN2O4";"C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-]";"LVQTUXZKLGXYIU-GWSNJHLMSA-M"
